Code,Searched keyword,Index,Job title,Company,Location,Min salary,Max salary,Link
7322,ช่างพิมพ์,94,Marketing Manager,บริษัท บ้านขนิษฐา จำกัด,เขตสาทร กรุงเทพมหานคร,"40,000",-,jobthai.com/th/company/job/896531
7322,ช่างพิมพ์,95,IT Support,บริษัท สงวนทัศน์ จำกัด,อ.เมืองนนทบุรี จ.นนทบุรี,"15,000","18,000",jobthai.com/th/company/job/1045086
7322,ช่างพิมพ์,96,เจ้าหน้าที่การเงินอาวุโส,บริษัท ซูชิ เด็น จำกัด,BTS ชิดลม,"27,000","30,000",jobthai.com/th/company/job/1316349
7322,ช่างพิมพ์,97,ธุรการทั่วไปอสังหาริมทรัพย์,บิจูช์คอลเลกชัน,เขตสาทร กรุงเทพมหานคร,"10,000","15,000",jobthai.com/th/company/job/1331696
7322,ช่างพิมพ์,98,Design Engineer,"Yamashita Mold (Thailand) Co., Ltd.",นิคมอุตสาหกรรมอมตะซิตี้ ระยอง จ.ระยอง,"15,000","18,000",jobthai.com/th/company/job/471135
7322,ช่างพิมพ์,99,ธุรการบัญชี,บริษัท ไทยโอเคอะเบิ้ล จำกัด,เขตสะพานสูง กรุงเทพมหานคร,"15,000","20,000",jobthai.com/th/company/job/1151774
7322,ช่างพิมพ์,100,ธุรการประสานงานทั่วไป,บริษัท เอ.ซี.เอ็นจิเนียริ่ง เซอร์วิส แอนด์ ซัพพลาย จำกัด,MRT บางยี่ขัน,"10,000","15,000",jobthai.com/th/company/job/736579
7412,ช่างเครื่องและช่างปรับอุปกรณ์ไฟฟ้า,1,ช่างไฟฟ้า,บริษัท เซอร์คูล่า เอ็นเนอร์ยี จำกัด (สำนักงานใหญ่),เขตส่งเสริมอุตสาหกรรมนวนคร ปทุมธานี จ.ปทุมธานี,"13,000",-,jobthai.com/th/company/job/1257961
7412,ช่างเครื่องและช่างปรับอุปกรณ์ไฟฟ้า,2,พนักงานธุรการฝ่ายขายออนไลน์(แอดมิน),บริษัท โกลเด้น บิลท์ แอนด์ ดีไซน์ จำกัด,อ.คลองหลวง จ.ปทุมธานี,"15,000","20,000",jobthai.com/th/company/job/1207217
7412,ช่างเครื่องและช่างปรับอุปกรณ์ไฟฟ้า,3,คนสวน - ห้องพักฟรี,บริษัท แสงชัยอีควิพเม้นท์ (1984) จำกัด,เขตตลิ่งชัน กรุงเทพมหานคร,"15,000",-,jobthai.com/th/company/job/1281880
7412,ช่างเครื่องและช่างปรับอุปกรณ์ไฟฟ้า,4,ช่างเทคนิค ในเครือ ปตท,"Business Professional Solutions Recruitment Co., Ltd. (BPS)",เขตยานนาวา กรุงเทพมหานคร,"17,000",-,jobthai.com/th/company/job/1325015
7412,ช่างเครื่องและช่างปรับอุปกรณ์ไฟฟ้า,5,Bangkok-2022-061 / Trades Helper เปิดรับสมัครตำแหน่งผู้ช่วยช่าง,U.S. Embassy,เขตปทุมวัน กรุงเทพมหานคร,"211,687","211,68",jobthai.com/th/company/job/1327180
7412,ช่างเครื่องและช่างปรับอุปกรณ์ไฟฟ้า,6,"ช่างไฟฟ้า , ช่างสุขาภิบาล , ช่างปรับอากาศ , ช่างประจำอาคาร(โยธา)",บริษัท สมาร์ทเทอร์มินอลคอร์ปอเรชั่น จำกัด,เขตบางกะปิ กรุงเทพมหานคร,"11,000","16,000",jobthai.com/th/company/job/1296331
7421,ช่างเครื่องและผู้ให้บริการด้านอุปกรณ์อิเล็กทรอนิกส์,1,ช่างติดตั้งสายไฟ (บริษัท ฟอร์ท เวนดิ้ง จำกัด),บริษัท ฟอร์ท คอร์ปอเรชั่น จำกัด (มหาชน),เขตพญาไท กรุงเทพมหานคร,"15,000",-,jobthai.com/th/company/job/1222793
7421,ช่างเครื่องและผู้ให้บริการด้านอุปกรณ์อิเล็กทรอนิกส์,2,Supply Planner (Forth Vending - Tao Bin),บริษัท ฟอร์ท คอร์ปอเรชั่น จำกัด (มหาชน),เขตพญาไท กรุงเทพมหานคร,"20,000","30,000",jobthai.com/th/company/job/1330200
7421,ช่างเครื่องและผู้ให้บริการด้านอุปกรณ์อิเล็กทรอนิกส์,3,เจ้าหน้าที่คลังสินค้า (Data + Checker) ( บริษัท ฟอร์ท เวนดิ้ง ),บริษัท ฟอร์ท คอร์ปอเรชั่น จำกัด (มหาชน),เขตพญาไท กรุงเทพมหานคร,"16,000","18,000",jobthai.com/th/company/job/1308802
7421,ช่างเครื่องและผู้ให้บริการด้านอุปกรณ์อิเล็กทรอนิกส์,4,ช่างบริการเครน(ประจำลำลูกกาคลอง7),บริษัท ออลล่า จำกัด (มหาชน),อ.ลำลูกกา จ.ปทุมธานี,"11,000","20,000",jobthai.com/th/company/job/1253009
7513,ผู้ผลิตผลิตภัณฑ์นม,1,Project Manager ด่วน,บริษัท คชเชอร์ โกลบอล ฟู้ด จำกัด,อ.ปากเกร็ด จ.นนทบุรี,"35,000","40,000",jobthai.com/th/company/job/1294444
7513,ผู้ผลิตผลิตภัณฑ์นม,2,Commis 1 (กุ๊ก) ,บริษัท คชเชอร์ โกลบอล ฟู้ด จำกัด,อ.ปากเกร็ด จ.นนทบุรี,"15,000","18,000",jobthai.com/th/company/job/1294417
7513,ผู้ผลิตผลิตภัณฑ์นม,3,Sales Assistance,"TAI THAI RUBBER CO., LTD.",อ.บ้านบึง จ.ชลบุรี,"25,000","30,000",jobthai.com/th/company/job/1325596
7513,ผู้ผลิตผลิตภัณฑ์นม,4,ผู้ช่วยวางแผน (Planning Assistance),"TAI THAI RUBBER CO., LTD.",อ.บ้านบึง จ.ชลบุรี,"18,000","25,000",jobthai.com/th/company/job/1322548
7513,ผู้ผลิตผลิตภัณฑ์นม,5,เจ้าหน้าที่วางแผน (Planning),"TAI THAI RUBBER CO., LTD.",อ.บ้านบึง จ.ชลบุรี,"25,000","40,000",jobthai.com/th/company/job/1322536
7513,ผู้ผลิตผลิตภัณฑ์นม,6,วิศวกรฝ่ายผลิต (Production Engineer),"TAI THAI RUBBER CO., LTD.",อ.บ้านบึง จ.ชลบุรี,"30,000","40,000",jobthai.com/th/company/job/1320009
7513,ผู้ผลิตผลิตภัณฑ์นม,7,หัวหน้าหน่วยส่งเสริมการตลาด,บริษัท สันติภาพ (ฮั่วเพ้ง 1958) จำกัด,อ.พระประแดง จ.สมุทรปราการ,"20,000",-,jobthai.com/th/company/job/1320952
7513,ผู้ผลิตผลิตภัณฑ์นม,8,Export Sales Manager,บริษัท สันติภาพ (ฮั่วเพ้ง 1958) จำกัด,อ.พระประแดง จ.สมุทรปราการ,"60,000","100,00",jobthai.com/th/company/job/1302888
7513,ผู้ผลิตผลิตภัณฑ์นม,9,Junior Accounting officer เจ้าหน้าที่บัญชี,บริษัท ฮาร์มเลส ฮาร์เวสท์ (ไทยแลนด์) จำกัด,เขตปทุมวัน กรุงเทพมหานคร,"15,000","20,000",jobthai.com/th/company/job/1315542
7513,ผู้ผลิตผลิตภัณฑ์นม,10,ช่างควบคุมและซ่อมบำรุงเครื่องจักรในโรงงาน (Utility Technician),บริษัท ฮาร์มเลส ฮาร์เวสท์ (ไทยแลนด์) จำกัด,อ.เมืองสมุทรสาคร จ.สมุทรสาคร,"11,000","12,000",jobthai.com/th/company/job/870300
7513,ผู้ผลิตผลิตภัณฑ์นม,11,Buyer,บริษัท ฮาร์มเลส ฮาร์เวสท์ (ไทยแลนด์) จำกัด,เขตปทุมวัน กรุงเทพมหานคร,"15,000","35,000",jobthai.com/th/company/job/1053656
7513,ผู้ผลิตผลิตภัณฑ์นม,12,Sale Marketing Online,"THAICHUNG ENERGY CO., LTD.",เขตหลักสี่ กรุงเทพมหานคร,"15,000","20,000",jobthai.com/th/company/job/1327750
7513,ผู้ผลิตผลิตภัณฑ์นม,13,พนักงานจัดเตรียมสินค้า,บริษัท ไทยฟูด แอนด์ เคมิคอล จำกัด,อ.เมืองสมุทรปราการ จ.สมุทรปราการ,"11,000",-,jobthai.com/th/company/job/1220237
7513,ผู้ผลิตผลิตภัณฑ์นม,14,Marketing Officer แบรนด์ Brown Cafe ปฏิบัติงานที่ ซ.นราธิวาส 10,บริษัท เซ็นทรัล เรสตอรองส์ กรุ๊ป จำกัด,เขตบางรัก กรุงเทพมหานคร,"20,000","25,000",jobthai.com/th/company/job/1299430
7513,ผู้ผลิตผลิตภัณฑ์นม,15,"Recruitment Supervisor (Telesales, CRM)",บริษัท อัลติเมท เอ้าพุ้ท จำกัด,เขตสวนหลวง กรุงเทพมหานคร,"23,000","32,000",jobthai.com/th/company/job/1330384
7513,ผู้ผลิตผลิตภัณฑ์นม,16,หัวหน้างานบัญชี,บริษัท อัลติเมท เอ้าพุ้ท จำกัด,เขตสวนหลวง กรุงเทพมหานคร,"30,000","50,000",jobthai.com/th/company/job/1325545
7513,ผู้ผลิตผลิตภัณฑ์นม,17,ผู้จัดการฝ่ายผลิต (ผจก.โรงงาน),บริษัท เบสเวิลด์ อินเตอร์พลาส จำกัด,อ.บางบ่อ จ.สมุทรปราการ,"40,000","60,000",jobthai.com/th/company/job/1314351
7513,ผู้ผลิตผลิตภัณฑ์นม,18,เจ้าหน้าที่ความปลอดภัยวิชาชีพ (จป.),บริษัท เบสเวิลด์ อินเตอร์พลาส จำกัด,อ.บางบ่อ จ.สมุทรปราการ,"18,000",-,jobthai.com/th/company/job/1109950
7513,ผู้ผลิตผลิตภัณฑ์นม,19,สมุห์บัญชี,บริษัท เคพีฟู้ดส์ จำกัด,อ.นครชัยศรี จ.นครปฐม,"30,000","50,000",jobthai.com/th/company/job/898209
7513,ผู้ผลิตผลิตภัณฑ์นม,20,เจ้าหน้าที่จัดซื้อ,บริษัท เคพีฟู้ดส์ จำกัด,อ.นครชัยศรี จ.นครปฐม,"15,000","25,000",jobthai.com/th/company/job/919708
7541,ผู้ปฏิบัติงานใต้น้ำ,1,เจ้าหน้าที่บุคคล (สรรหา),บริษัท ช่างพินิจ เอ็นจิเนียริ่ง (2539) จำกัด,อ.บางระกำ จ.พิษณุโลก,"15,000","17,000",jobthai.com/th/company/job/1329366
7541,ผู้ปฏิบัติงานใต้น้ำ,2,วิศวกร,บริษัท ช่วงช่าน เอ็นจิเนียริ่ง จำกัด,นิคมอุตสาหกรรมอมตะซิตี้ ระยอง จ.ระยอง,"25,000","45,000",jobthai.com/th/company/job/1268979
7541,ผู้ปฏิบัติงานใต้น้ำ,3,หัวหน้าฝ่ายประกันคุณภาพ QA Supervisor,บริษัท ซี.เค.โฟรเซน ฟิช แอนด์ ฟู้ด จำกัด,อ.บางพลี จ.สมุทรปราการ,"20,000","30,000",jobthai.com/th/company/job/967433
7541,ผู้ปฏิบัติงานใต้น้ำ,4,QC Checker (ห้องเย็น) (อาหารสด ไก่ หมู ปลา),KR Cold Storage,อ.คลองหลวง จ.ปทุมธานี,"12,000","14,000",jobthai.com/th/company/job/1261002
8141,ผู้ควบคุมเครื่องจักรผลิตผลิตภัณฑ์ยาง,1,Sales Export (OEM),Comets Group,เขตประเวศ กรุงเทพมหานคร,"25,000","50,000",jobthai.com/th/company/job/1331519
8141,ผู้ควบคุมเครื่องจักรผลิตผลิตภัณฑ์ยาง,2,Sales Support Officer,Comets Group,เขตพระโขนง กรุงเทพมหานคร,"17,500","25,000",jobthai.com/th/company/job/1323537
8141,ผู้ควบคุมเครื่องจักรผลิตผลิตภัณฑ์ยาง,3,เจ้าหน้าที่วิจัยพัฒนาเครื่องสำอาง R&D Color Cosmetics,Comets Group,อ.บางพลี จ.สมุทรปราการ,"20,000","50,000",jobthai.com/th/company/job/1318700
8141,ผู้ควบคุมเครื่องจักรผลิตผลิตภัณฑ์ยาง,4,"Sales OEM (Skincare , Makeup)",Comets Group,เขตประเวศ กรุงเทพมหานคร,"30,000","50,000",jobthai.com/th/company/job/1129925
8141,ผู้ควบคุมเครื่องจักรผลิตผลิตภัณฑ์ยาง,5,วิศวกรซ่อมบำรุง เครื่องจักร,บริษัท กรีน รับเบอร์ เอ็นเนอร์ยี่ จำกัด,อ.เมืองสมุทรปราการ จ.สมุทรปราการ,"18,000","28,000",jobthai.com/th/company/job/1241485
8141,ผู้ควบคุมเครื่องจักรผลิตผลิตภัณฑ์ยาง,6,หัวหน้าแผนกผลิต/วิศวกรการผลิต,บริษัท กรีน รับเบอร์ เอ็นเนอร์ยี่ จำกัด,อ.เมืองสมุทรปราการ จ.สมุทรปราการ,"18,000","28,000",jobthai.com/th/company/job/1276890
8141,ผู้ควบคุมเครื่องจักรผลิตผลิตภัณฑ์ยาง,7,ช่างซ่อมบำรุง เครื่องจักร/ไฟฟ้า,บริษัท กรีน รับเบอร์ เอ็นเนอร์ยี่ จำกัด,อ.เมืองสมุทรปราการ จ.สมุทรปราการ,"15,000","19,000",jobthai.com/th/company/job/1280230
8153,ผู้ควบคุมเครื่องจักรเย็บผ้า,1,ช่างเทคนิคคุมเครื่องจักร  (ประจำสาขาอ้อมน้อย / เพชรบุรี),กลุ่มบริษัทนันยางเท็กซ์ไทล์,อ.กระทุ่มแบน จ.สมุทรสาคร,"13,000","17,000",jobthai.com/th/company/job/1208972
8156,ผู้ควบคุมเครื่องจักรทำรองเท้าและเครื่องจักรที่เกี่ยวข้อง,1,ช่างเทคนิคคุมเครื่องจักร  (ประจำสาขาอ้อมน้อย / เพชรบุรี),กลุ่มบริษัทนันยางเท็กซ์ไทล์,อ.กระทุ่มแบน จ.สมุทรสาคร,"13,000","17,000",jobthai.com/th/company/job/1208972
8211,ผู้ประกอบเครื่องจักรกล,1,เจ้าหน้าที่บัญชี,บริษัท ซีแอลพี เอ็นจิเนียริ่ง จำกัด,เขตส่งเสริมอุตสาหกรรมนวนคร ปทุมธานี จ.ปทุมธานี,"16,000",-,jobthai.com/th/company/job/883817
8211,ผู้ประกอบเครื่องจักรกล,2,"ช่างไฟฟ้า , ช่างสุขาภิบาล , ช่างปรับอากาศ , ช่างประจำอาคาร(โยธา)",บริษัท สมาร์ทเทอร์มินอลคอร์ปอเรชั่น จำกัด,เขตบางกะปิ กรุงเทพมหานคร,"11,000","16,000",jobthai.com/th/company/job/1296331
8211,ผู้ประกอบเครื่องจักรกล,3,Sales Manager,"Chacha Food ( Thailand) Co., Ltd.",เขตดอนเมือง กรุงเทพมหานคร,"40,000",-,jobthai.com/th/company/job/1281994
8211,ผู้ประกอบเครื่องจักรกล,4,Management Trainee(สาขาภาษาจีน/อังกฤษ/บัญชี/โลจิสติกส์และโซ่อุปทาน),"Chacha Food ( Thailand) Co., Ltd.",อ.อุทัย จ.พระนครศรีอยุธยา,"18,000","28,000",jobthai.com/th/company/job/1277477
8211,ผู้ประกอบเครื่องจักรกล,5,ช่างเทคนิค SMT,บริษัท ฮี เชง อิเล็กทริค (ไทยแลนด์) จำกัด,อ.อุทัย จ.พระนครศรีอยุธยา,"20,000","25,000",jobthai.com/th/company/job/1282513
8211,ผู้ประกอบเครื่องจักรกล,6,ผู้จัดการฝ่ายขาย,SMT Enterprise บริษัท ส่งเสริมแมชชีนแทรคเตอร์ จำกัด,อ.คลองหลวง จ.ปทุมธานี,"20,000","30,000",jobthai.com/th/company/job/1324082
8211,ผู้ประกอบเครื่องจักรกล,7,พนักงานช่างยนต์,SMT Enterprise บริษัท ส่งเสริมแมชชีนแทรคเตอร์ จำกัด,อ.คลองหลวง จ.ปทุมธานี,"10,000","17,000",jobthai.com/th/company/job/1324145
8211,ผู้ประกอบเครื่องจักรกล,8,เจ้าหน้าที่เช็คเกอร์ / ตรวจสอบคุณภาพ QC,SMT Enterprise บริษัท ส่งเสริมแมชชีนแทรคเตอร์ จำกัด,อ.คลองหลวง จ.ปทุมธานี,"12,000","17,000",jobthai.com/th/company/job/1067366
8211,ผู้ประกอบเครื่องจักรกล,9,พนักงานการตลาดการขาย/Marketing sales,SMT Enterprise บริษัท ส่งเสริมแมชชีนแทรคเตอร์ จำกัด,อ.คลองหลวง จ.ปทุมธานี,"15,000","25,000",jobthai.com/th/company/job/1067372
8211,ผู้ประกอบเครื่องจักรกล,10,โปรแกรมเมอร์ / ผู้ช่วยโปรแกรมเมอร์,SMT Enterprise บริษัท ส่งเสริมแมชชีนแทรคเตอร์ จำกัด,อ.คลองหลวง จ.ปทุมธานี,"17,000","23,000",jobthai.com/th/company/job/1324085
8212,ผู้ประกอบอุปกรณ์ไฟฟ้าและอิเล็กทรอนิกส์,1,ช่างไฟฟ้า,บริษัท เซอร์คูล่า เอ็นเนอร์ยี จำกัด (สำนักงานใหญ่),เขตส่งเสริมอุตสาหกรรมนวนคร ปทุมธานี จ.ปทุมธานี,"13,000",-,jobthai.com/th/company/job/1257961
8212,ผู้ประกอบอุปกรณ์ไฟฟ้าและอิเล็กทรอนิกส์,2,"Programmers, Senior Programmer (C#.Net)","บริษัท ยิบอินซอย จำกัด (Yip In Tsoi & Co.,Ltd. - YipInTsoi Group)",เขตบางรัก กรุงเทพมหานคร,"22,000","60,000",jobthai.com/th/company/job/1204807
8212,ผู้ประกอบอุปกรณ์ไฟฟ้าและอิเล็กทรอนิกส์,3,Programmer (Java Developer) *ประจำ กสท. นนทบุรี*,"บริษัท ยิบอินซอย จำกัด (Yip In Tsoi & Co.,Ltd. - YipInTsoi Group)",อ.เมืองนนทบุรี จ.นนทบุรี,"22,000","30,000",jobthai.com/th/company/job/1250401
8212,ผู้ประกอบอุปกรณ์ไฟฟ้าและอิเล็กทรอนิกส์,4,IT Support (MIS),"บริษัท ยิบอินซอย จำกัด (Yip In Tsoi & Co.,Ltd. - YipInTsoi Group)",เขตบางรัก กรุงเทพมหานคร,"16,000","20,000",jobthai.com/th/company/job/1314821
8212,ผู้ประกอบอุปกรณ์ไฟฟ้าและอิเล็กทรอนิกส์,5,Database Administrator / System Administrator / System Engineer (Oracle DBA),"บริษัท ยิบอินซอย จำกัด (Yip In Tsoi & Co.,Ltd. - YipInTsoi Group)",เขตบางรัก กรุงเทพมหานคร,"25,000","55,000",jobthai.com/th/company/job/1169897
8212,ผู้ประกอบอุปกรณ์ไฟฟ้าและอิเล็กทรอนิกส์,6,Sales Coordinator,"บริษัท ยิบอินซอย จำกัด (Yip In Tsoi & Co.,Ltd. - YipInTsoi Group)",เขตบางรัก กรุงเทพมหานคร,"20,000","27,000",jobthai.com/th/company/job/1114888
8212,ผู้ประกอบอุปกรณ์ไฟฟ้าและอิเล็กทรอนิกส์,7,IT Support (เข้ากะ),"บริษัท ยิบอินซอย จำกัด (Yip In Tsoi & Co.,Ltd. - YipInTsoi Group)",เขตบางรัก กรุงเทพมหานคร,"16,000","20,000",jobthai.com/th/company/job/1128774
8212,ผู้ประกอบอุปกรณ์ไฟฟ้าและอิเล็กทรอนิกส์,8,Senior Accounting Officer (เจ้าหน้าที่บัญชีอาวุโส),"บริษัท ยิบอินซอย จำกัด (Yip In Tsoi & Co.,Ltd. - YipInTsoi Group)",เขตบางรัก กรุงเทพมหานคร,"20,000","35,000",jobthai.com/th/company/job/1087971
8321,ผู้ขับขี่รถจักรยานยนต์,1,Digital marketing,บริษัท เกา จิน อินดัสเทรียล (ประเทศไทย) จำกัด,เขตจอมทอง กรุงเทพมหานคร,"17,000",-,jobthai.com/th/company/job/1273305
8321,ผู้ขับขี่รถจักรยานยนต์,2,Salesman (พนักงานขาย),บริษัท เกา จิน อินดัสเทรียล (ประเทศไทย) จำกัด,เขตจอมทอง กรุงเทพมหานคร,"15,000",-,jobthai.com/th/company/job/1273311
8321,ผู้ขับขี่รถจักรยานยนต์,3,พนักงานสโตร์,บริษัท กู๊ดวิล แมชชิน จำกัด,เขตธนบุรี กรุงเทพมหานคร,"15,000","30,000",jobthai.com/th/company/job/825875
8321,ผู้ขับขี่รถจักรยานยนต์,4,แมสเซนเจอร์ขับมอเตอร์ไซด์ ขับรถกระบะได้ รับส่งเอกสาร รับส่งสินค้า Messenger,บริษัท เบ็ลท แอนด์ แบริ่งส์ จำกัด,เขตพญาไท กรุงเทพมหานคร,"12,000","16,000",jobthai.com/th/company/job/758983
8321,ผู้ขับขี่รถจักรยานยนต์,5,เจ้าหน้าที่ช่างไฟฟ้า ติดตั้ง เดินสายไฟ ระบบกล้องวงจรปิด *เริ่มงานได้ทันที,บริษัท วินนีย์ สมาร์ทโฮม จำกัด,เขตสวนหลวง กรุงเทพมหานคร,"12,000","20,000",jobthai.com/th/company/job/1317622
8321,ผู้ขับขี่รถจักรยานยนต์,6,เจ้าหน้าที่สโตร์ ,"Maverix Group Co.,Ltd",เขตคลองเตย กรุงเทพมหานคร,"14,000",-,jobthai.com/th/company/job/1032064
8321,ผู้ขับขี่รถจักรยานยนต์,7,พนักงานขาย,บริษัท เวิร์คเวียร์ (ไทยแลนด์) จำกัด,เขตบางบอน กรุงเทพมหานคร,"15,000","40,000",jobthai.com/th/company/job/1200523
8321,ผู้ขับขี่รถจักรยานยนต์,8,พนักงานขับรถ,บริษัท เบ็ญจมาศ จำกัด,เขตดุสิต กรุงเทพมหานคร,"15,000",-,jobthai.com/th/company/job/575543
8321,ผู้ขับขี่รถจักรยานยนต์,9,เจ้าหน้าที่เร่งรัดหนี้สินภาคสนาม(Field Collection)กรุงเทพและต่างจังหวัด,บริษัท ธนาคารไทยเครดิต เพื่อรายย่อย จำกัด (มหาชน) / Thai Credit Retail Bank Public Company Limited,เขตดินแดง กรุงเทพมหานคร,"13,000","15,000",jobthai.com/th/company/job/978559
8321,ผู้ขับขี่รถจักรยานยนต์,10,พนักงานส่งสินค้าและเอกสาร,บริษัท มารุเอสุ (ประเทศไทย) จำกัด,เขตพระโขนง กรุงเทพมหานคร,"10,000","12,000",jobthai.com/th/company/job/876851
8321,ผู้ขับขี่รถจักรยานยนต์,11,ช่างเทคนิค(RS.)(ประจำสาขา ธนบุรี ถ.จรัญสนิทวงศ์41 ซ.บางขุนนนท์)(มีที่พัก),บริษัท เบฟโปร เอเชีย จำกัด,เขตบางกอกน้อย กรุงเทพมหานคร,"13,000","200,00",jobthai.com/th/company/job/816020
8321,ผู้ขับขี่รถจักรยานยนต์,12,พนักงานส่งเอกสาร,บริษัท แอ็สเซ็ท เวิร์ค แอนด์ เซอร์วิส จำกัด,หลายจังหวัด,"10,000",-,jobthai.com/th/company/job/933614
8321,ผู้ขับขี่รถจักรยานยนต์,13,พนักงานขี่รถมอเตอร์ไซต์รับส่งพัสดุ (ประจำสาขา พระรามเก้า),DHL Express International (Thailand) Ltd.,เขตห้วยขวาง กรุงเทพมหานคร,"18,000",-,jobthai.com/th/company/job/724019
8321,ผู้ขับขี่รถจักรยานยนต์,14,Marketing Coordinator /ผู้ช่วยประสานงานแผนกการตลาด,บริษัท ริชโค่ กรุ๊ป (ประเทศไทย) จำกัด,อ.สารภี จ.เชียงใหม่,"20,000","22,000",jobthai.com/th/company/job/1289178
8321,ผู้ขับขี่รถจักรยานยนต์,15,เจ้าหน้าที่ซ่อมบำรุง,ร้านยากรุงเทพ,เขตวังทองหลาง กรุงเทพมหานคร,"18,000",-,jobthai.com/th/company/job/990153
8321,ผู้ขับขี่รถจักรยานยนต์,16,Administrator/Coordinate,บริษัท จีทีโอ เทคโนโลยี จำกัด,เขตบึงกุ่ม กรุงเทพมหานคร,"10,000","13,000",jobthai.com/th/company/job/1059018
8321,ผู้ขับขี่รถจักรยานยนต์,17,Senior Outbound (Warehouse) - นครปฐม,"OS Recruitment ( Thailand ) Co., Ltd.",อ.สามพราน จ.นครปฐม,"15,000","20,000",jobthai.com/th/company/job/1326762
8321,ผู้ขับขี่รถจักรยานยนต์,18,FRONT DESK RECEPTIONIST,"BKK Suites Management CO.,LTD",BTS อโศก,"18,000","25,000",jobthai.com/th/company/job/1112326
8321,ผู้ขับขี่รถจักรยานยนต์,19,เจ้าหน้าที่ IT Support,บริษัท โซโกะจัน จำกัด,MRT สุขุมวิท,"12,000","17,000",jobthai.com/th/company/job/797097
8321,ผู้ขับขี่รถจักรยานยนต์,20,PRODUCTION FOREMAN/PRODUCTION ENGINEER/PRODUCTION SUV.(STAMPING),บริษัท แวนเทค เอ็ม. เอฟ. จำกัด,อ.บางพลี จ.สมุทรปราการ,"22,000","30,000",jobthai.com/th/company/job/1314676
8321,ผู้ขับขี่รถจักรยานยนต์,21,Service Specialist :  ผู้เชี่ยวชาญภาคสนามกำจัดแมลง (สาขาสุขุมวิท),"Rentokil Initial (Thailand) Co., Ltd.",เขตวัฒนา กรุงเทพมหานคร,"16,000","20,000",jobthai.com/th/company/job/953427
8321,ผู้ขับขี่รถจักรยานยนต์,22,Sales Executive (ประจำที่กรุงเทพฯ),บริษัท คิงส์ เซอร์วิส เซ็นเตอร์ จำกัด,เขตสะพานสูง กรุงเทพมหานคร,"15,000",-,jobthai.com/th/company/job/1317078
8321,ผู้ขับขี่รถจักรยานยนต์,23,"พนักงานขับรถ 6 ล้อ, ขับรถปิคอัพ",บริษัท กู๊ดวิล แมชชิน จำกัด,เขตธนบุรี กรุงเทพมหานคร,"18,000","23,000",jobthai.com/th/company/job/814612
8321,ผู้ขับขี่รถจักรยานยนต์,24,เจ้าหน้าที่ IT ประจำ office,บริษัท อคาเซีย อินเตอร์เทค จำกัด,เขตจตุจักร กรุงเทพมหานคร,"12,000","15,000",jobthai.com/th/company/job/1300883
8321,ผู้ขับขี่รถจักรยานยนต์,25,ช่างติดตั้งระบบเครือข่ายและไฟฟ้า,บริษัท อคาเซีย อินเตอร์เทค จำกัด,เขตจตุจักร กรุงเทพมหานคร,"10,000","14,000",jobthai.com/th/company/job/1322611
8321,ผู้ขับขี่รถจักรยานยนต์,26,เจ้าหน้าที่คอมพิวเตอร์ประจำหน่วยงาน,บริษัท อคาเซีย อินเตอร์เทค จำกัด,อ.เมืองนนทบุรี จ.นนทบุรี,"12,000","15,000",jobthai.com/th/company/job/1300877
8321,ผู้ขับขี่รถจักรยานยนต์,27,"AISกรุงเทพ""ช่างติดตั้ง"" เงินเดือนประจำ16000","DMP Advanced Solution Network Co., Ltd.",เขตประเวศ กรุงเทพมหานคร,"16,000","20,000",jobthai.com/th/company/job/961441
8321,ผู้ขับขี่รถจักรยานยนต์,28,ช่างติดตั้ง กล้องติดรถ/รถบรรทุก/เครื่องเสียง(ยินดีรับเด็กจบใหม่),บริษัท ไฮเทค ไมโคร ซิสเท็ม จำกัด,เขตสวนหลวง กรุงเทพมหานคร,"13,000","19,000",jobthai.com/th/company/job/1301787
8321,ผู้ขับขี่รถจักรยานยนต์,29,ช่างเทคนิค (Service) ประจำศูนย์บริการบางซ่อน,บริษัท มาซูม่า (ประเทศไทย) จำกัด,เขตบางซื่อ กรุงเทพมหานคร,"11,000","25,000",jobthai.com/th/company/job/1258689
8321,ผู้ขับขี่รถจักรยานยนต์,30,วิศวกรสนาม/วิศวกรควบคุมงานก่อสร้าง,บริษัท เอ.ซี.เอ็นจิเนียริ่ง เซอร์วิส แอนด์ ซัพพลาย จำกัด,MRT บางยี่ขัน,"20,000","30,000",jobthai.com/th/company/job/736625
8321,ผู้ขับขี่รถจักรยานยนต์,31,วิศวกรโยธา,บริษัท เอ.ซี.เอ็นจิเนียริ่ง เซอร์วิส แอนด์ ซัพพลาย จำกัด,MRT บางยี่ขัน,"20,000","30,000",jobthai.com/th/company/job/968442
8321,ผู้ขับขี่รถจักรยานยนต์,32,ตำแหน่งวิศวกรเครื่องกล / วิศวกรไฟฟ้า,บริษัท เอ.ซี.เอ็นจิเนียริ่ง เซอร์วิส แอนด์ ซัพพลาย จำกัด,MRT บางยี่ขัน,"20,000","25,000",jobthai.com/th/company/job/1319218
8321,ผู้ขับขี่รถจักรยานยนต์,33,เจ้าหน้าที่ธุรการ,บริษัท ดีเค เจมส์ เทรด จำกัด,เขตยานนาวา กรุงเทพมหานคร,"13,000","16,000",jobthai.com/th/company/job/1117807
